Text,Token,Start Index,End Index,Entity Label,Knowledge Base ID
Export Development Canada supports Canada’s export trade by helping companies react to international business openings.,Export Development Canada,0,25,ORG,
Export Development Canada supports Canada’s export trade by helping companies react to international business openings.,Canada,35,41,GPE,
Investissement Québec is the right partner in terms of consulting and financing to support your expansion project in Québec.,Investissement Québec,0,21,PERSON,
Investissement Québec is the right partner in terms of consulting and financing to support your expansion project in Québec.,Québec,117,123,GPE,
Pfizer Venture Investments is a venture capital firm.,Pfizer Venture Investments,0,26,ORG,
Chris Adelsbach - Founding Partner @ Outrun Ventures,Chris Adelsbach - Founding Partner,0,34,PERSON,
Chris Adelsbach - Founding Partner @ Outrun Ventures,Outrun Ventures,37,52,ORG,
IDEA is a student-led venture accelerator that fosters the development of entrepreneurs in the Northeastern community.,IDEA,0,4,ORG,
IDEA is a student-led venture accelerator that fosters the development of entrepreneurs in the Northeastern community.,Northeastern,95,107,NORP,
"DBJ Capital invests in seed-stage and post-IPO companies in the Chinese IT, bio healthcare, manufacturing, and services-related industries.",Chinese,64,71,NORP,
Arizona State University's venture capital arm.,Arizona State University's,0,26,ORG,
TenOneTen Ventures is a venture capital firm that invests in start-ups that apply data and technology to disrupt existing industries.,TenOneTen Ventures,0,18,ORG,
"Fuel Capital is an early-stage venture firm investing in consumer, business software and cloud/ infrastructure companies.",Fuel Capital,0,12,ORG,
"Fuel Capital is an early-stage venture firm investing in consumer, business software and cloud/ infrastructure companies.",cloud/,89,95,ORG,
"DFJ Growth is a late-stage global venture capital firm that provides capital to companies in seed, early, and growth-stages.",DFJ Growth,0,10,ORG,
"Bay City Capital LLC (Bay City Capital), established in 1997 , specializes in investments in the life sciences industry.",Bay City Capital,0,16,ORG,
"Bay City Capital LLC (Bay City Capital), established in 1997 , specializes in investments in the life sciences industry.",Bay City Capital,22,38,ORG,
"Bay City Capital LLC (Bay City Capital), established in 1997 , specializes in investments in the life sciences industry.",1997,56,60,DATE,
Better Capital is a micro venture firm that creates and invests in innovative businesses.,Better Capital,0,14,ORG,
APX invests up to EUR 500K in startups until a series A starting with a quick EUR 50K investment.,APX,0,3,ORG,
APX invests up to EUR 500K in startups until a series A starting with a quick EUR 50K investment.,EUR 500K,18,26,ORG,
Caffeinated Capital is a technology venture capital firm that partners with founders at the inception stage.,Caffeinated Capital,0,19,ORG,
L Catterton is a consumer-focused investment firm that seeks to invest in major consumer segments.,L Catterton,0,11,PERSON,
India Quotient is a new type of early stage investor. We fund companies building disruptive businesses aimed at Indian consumers. We're,Indian,112,118,NORP,
Inflection Point Ventures is an early stage angel investing platform that provides both monetary and non-monetary support to the startups.,Inflection Point Ventures,0,25,ORG,
Safeguard Scientifics provides capital and operational support to growth-stage health care and technology companies.,Safeguard Scientifics,0,21,PERSON,
Kinnevik is an entrepreneurial investment group focused on building digital consumer businesses.,Kinnevik,0,8,ORG,
"Singtel Innov8, the venture capital arm of the Singtel Group, invests in and partners with innovative tech start-ups worldwide.",Singtel,0,7,ORG,
"Singtel Innov8, the venture capital arm of the Singtel Group, invests in and partners with innovative tech start-ups worldwide.",the Singtel Group,43,60,ORG,
"Newark Venture Partners is an early stage venture fund based in Newark, NJ.",Newark Venture Partners,0,23,ORG,
"Newark Venture Partners is an early stage venture fund based in Newark, NJ.",Newark,64,70,GPE,
"Newark Venture Partners is an early stage venture fund based in Newark, NJ.",NJ,72,74,ORG,
Oxford Technology Management specializes in making and managing investments in start-up and early stage technology-based businesses.,Oxford Technology Management,0,28,ORG,
"RebelBio is SOSV’s London based pre-seed venture capital program. It invests in BioTech, HealthTech &amp; Life Sciences.",RebelBio,0,8,ORG,
"RebelBio is SOSV’s London based pre-seed venture capital program. It invests in BioTech, HealthTech &amp; Life Sciences.",SOSV’s,12,18,ORG,
"RebelBio is SOSV’s London based pre-seed venture capital program. It invests in BioTech, HealthTech &amp; Life Sciences.",London,19,25,GPE,
"RebelBio is SOSV’s London based pre-seed venture capital program. It invests in BioTech, HealthTech &amp; Life Sciences.",BioTech,80,87,ORG,
"RebelBio is SOSV’s London based pre-seed venture capital program. It invests in BioTech, HealthTech &amp; Life Sciences.",HealthTech &amp,89,104,ORG,
"RebelBio is SOSV’s London based pre-seed venture capital program. It invests in BioTech, HealthTech &amp; Life Sciences.",Life Sciences,106,119,ORG,
"delta v is MIT’s premier venture accelerator, that prepares entrepreneurs to hit escape velocity and launch into the real world.",delta v,0,7,ORG,
"delta v is MIT’s premier venture accelerator, that prepares entrepreneurs to hit escape velocity and launch into the real world.",MIT,11,14,ORG,
ComVentures is a U.S.-based venture capital firm focused on investments in digital media and communications companies.,ComVentures,0,11,ORG,
"Mercia Fund Managers helps to scale innovative businesses across the UK regions by providing debt, equity and growth capital.",Mercia Fund Managers,0,20,ORG,
"Mercia Fund Managers helps to scale innovative businesses across the UK regions by providing debt, equity and growth capital.",UK,69,71,GPE,
Third Kind Venture Capital is a venture capital fund focused on early-stage investments.,Third Kind Venture Capital,0,26,ORG,
Fosun RZ Capital invests in all the stages of a company’s development from the early start- Up to IPO.,Fosun RZ Capital,0,16,ORG,
Fosun RZ Capital invests in all the stages of a company’s development from the early start- Up to IPO.,IPO,98,101,ORG,
VentureSouq (VSQ) is an investment platform for global early-stage technology businesses,VentureSouq,0,11,PRODUCT,
HLM Venture Partners is a venture capital firm that invests in healthcare technology companies.,HLM Venture Partners,0,20,ORG,
Giza Venture Capital is a seed and early-stage technology companies investor.,Giza Venture Capital,0,20,ORG,
GrowthWorks Capital is a Vancouver-based venture capital firm focused on the management of regionally-based venture capital funds.,GrowthWorks Capital,0,19,ORG,
GrowthWorks Capital is a Vancouver-based venture capital firm focused on the management of regionally-based venture capital funds.,Vancouver,25,34,GPE,
Thomvest Ventures provides companies with cross-stage venture capital fund.,Thomvest Ventures,0,17,ORG,
GMO Venture Partners is an early and growth stage investment subsidiary of GMO Internet Group. Invested in over 50 companies.,GMO Venture Partners,0,20,ORG,
GMO Venture Partners is an early and growth stage investment subsidiary of GMO Internet Group. Invested in over 50 companies.,GMO Internet Group,75,93,ORG,
GMO Venture Partners is an early and growth stage investment subsidiary of GMO Internet Group. Invested in over 50 companies.,50,112,114,CARDINAL,
QueensBridge Venture Partners invests in technology companies in highly competitive and visible markets.,QueensBridge Venture Partners,0,29,ORG,
"Bain Capital is a global alternative investment firm specializes in private equity, venture capital, and credit products.",Bain Capital,0,12,ORG,
Partner at Pareto Holdings,Pareto Holdings,11,26,ORG,
S2G Ventures is a multi-stage venture fund focusing on investments in food and agriculture industries.,G Ventures,2,12,ORG,
Unilever Ventures is the venture capital arm of Unilever and invests in fast growing companies across consumer and enterprise technology.,Unilever Ventures,0,17,ORG,
Unilever Ventures is the venture capital arm of Unilever and invests in fast growing companies across consumer and enterprise technology.,Unilever,48,56,ORG,
D1 Capital Partners is an investment firm that deploys capital in both public and private markets.,D1 Capital Partners,0,19,ORG,
Siparex is a private equity investment group that provides funding and assistance to companies from the start-up phase to mid-market size.,Siparex,0,7,ORG,
GSV Ventures is a venture capital firm investing in the education technology sector.,GSV Ventures,0,12,ORG,
"Justin Mateen is the Founder of Tinder, the world's largest dating platform. Founded in 2012, Tinder is the highest grossing app on Apple's ...",Justin Mateen,0,13,PERSON,
"Justin Mateen is the Founder of Tinder, the world's largest dating platform. Founded in 2012, Tinder is the highest grossing app on Apple's ...",2012,88,92,DATE,
"Justin Mateen is the Founder of Tinder, the world's largest dating platform. Founded in 2012, Tinder is the highest grossing app on Apple's ...",Apple,132,137,ORG,
"NUMA is a innovation hub which brings together community events, startup acceleration, and innovation programs for corporates.",NUMA,0,4,ORG,
Kreos Capital is a growth debt firm that provides financing solutions for high-growth companies across Europe and Israel.,Kreos Capital,0,13,ORG,
Kreos Capital is a growth debt firm that provides financing solutions for high-growth companies across Europe and Israel.,Europe,103,109,LOC,
Kreos Capital is a growth debt firm that provides financing solutions for high-growth companies across Europe and Israel.,Israel,114,120,GPE,
"Tikehau Capital Advisors, entrepreneurial company asset management company.",Tikehau Capital Advisors,0,24,ORG,
"AF Ventures invests in visionary founders building authentic, next-generation consumer brands driving omnichannel innovation.",AF Ventures,0,11,ORG,
"Zürcher Kantonalbank - as an independent, incorporated public-law institution - is wholly owned by the canton of Zurich.",Zürcher Kantonalbank,0,20,PERSON,
"Zürcher Kantonalbank - as an independent, incorporated public-law institution - is wholly owned by the canton of Zurich.",canton,103,109,GPE,
"Zürcher Kantonalbank - as an independent, incorporated public-law institution - is wholly owned by the canton of Zurich.",Zurich,113,119,GPE,
Capital Innovators invests in tech-enabled startups through our nationally recognized accelerator and directly through our seed funds.,Capital Innovators,0,18,ORG,
QF Capital is a fund management company that focuses on private equity investments.,QF Capital,0,10,ORG,
Techstart Ventures is a leading investor of seed capital across Scotland and Northern Ireland.,Techstart Ventures,0,18,ORG,
Techstart Ventures is a leading investor of seed capital across Scotland and Northern Ireland.,Scotland,64,72,GPE,
Techstart Ventures is a leading investor of seed capital across Scotland and Northern Ireland.,Northern Ireland,77,93,GPE,
Signatures Capital is a California-based venture capital firm that supports entrepreneurs and leadership teams in building new companies.,Signatures Capital,0,18,ORG,
Signatures Capital is a California-based venture capital firm that supports entrepreneurs and leadership teams in building new companies.,California,24,34,GPE,
"Amazon’s venture capital fund investing in artificial intelligence, frontier tech, voice, robotics, and digital health.",Amazon,0,6,ORG,
"Seed/early stage fund; &gt;$200m AUM, 5 funds since 1996; portfolio market cap &gt;$15b; offices in Pittsburgh and Palo Alto.",&gt;$200m AUM,23,36,ORG,
"Seed/early stage fund; &gt;$200m AUM, 5 funds since 1996; portfolio market cap &gt;$15b; offices in Pittsburgh and Palo Alto.",5,38,39,CARDINAL,
"Seed/early stage fund; &gt;$200m AUM, 5 funds since 1996; portfolio market cap &gt;$15b; offices in Pittsburgh and Palo Alto.",1996,52,56,DATE,
"Seed/early stage fund; &gt;$200m AUM, 5 funds since 1996; portfolio market cap &gt;$15b; offices in Pittsburgh and Palo Alto.",Pittsburgh,100,110,GPE,
"Seed/early stage fund; &gt;$200m AUM, 5 funds since 1996; portfolio market cap &gt;$15b; offices in Pittsburgh and Palo Alto.",Palo Alto,115,124,GPE,
"Spectrum Equity, a private equity firm, provides capital and strategic support to internet, software, and information services companies.",Spectrum Equity,0,15,ORG,
Daiwa Corporate Investment is a private investment firm of Daiwa Securities Group that is engaged in overseas VC investments.,Daiwa Securities Group,59,81,ORG,
Daiwa Corporate Investment is a private investment firm of Daiwa Securities Group that is engaged in overseas VC investments.,VC,110,112,CARDINAL,
"Boston Harbor Angels is a group of proven business leaders interested in investing a portion of their assets in high growth, early stage",Boston Harbor Angels,0,20,ORG,
"JP Morgan offers financial services, serving large multinationals, emerging companies, institutional investor, and individuals.",JP Morgan,0,9,ORG,
"LLR Partners, a private equity firm based in Philadelphia, Pennsylvania, provides capital to middle market growth companies.",LLR Partners,0,12,ORG,
"LLR Partners, a private equity firm based in Philadelphia, Pennsylvania, provides capital to middle market growth companies.",Philadelphia,45,57,GPE,
"LLR Partners, a private equity firm based in Philadelphia, Pennsylvania, provides capital to middle market growth companies.",Pennsylvania,59,71,GPE,
Addor Capital offers investment services by financing early stage ventures and holding securities of other companies.,Addor Capital,0,13,ORG,
Rethink Education is a venture capital fund focusing exclusively on education technology that invests in early- and growth-stage startups.,Rethink Education,0,17,ORG,
ACE is a Brazilian Seed Stage VC and former 3-time Best Latin American Accelerator,ACE,0,3,ORG,
ACE is a Brazilian Seed Stage VC and former 3-time Best Latin American Accelerator,Brazilian,9,18,NORP,
ACE is a Brazilian Seed Stage VC and former 3-time Best Latin American Accelerator,3,44,45,CARDINAL,
ACE is a Brazilian Seed Stage VC and former 3-time Best Latin American Accelerator,Best Latin American,51,70,NORP,
"VC firm with a focus on early-stage innovative companies with high-growth potential in Health, Digital, Tech, and NewSpace.",VC,0,2,PERSON,
"VC firm with a focus on early-stage innovative companies with high-growth potential in Health, Digital, Tech, and NewSpace.",Health,87,93,ORG,
"VC firm with a focus on early-stage innovative companies with high-growth potential in Health, Digital, Tech, and NewSpace.",Digital,95,102,ORG,
"VC firm with a focus on early-stage innovative companies with high-growth potential in Health, Digital, Tech, and NewSpace.",Tech,104,108,ORG,
"VC firm with a focus on early-stage innovative companies with high-growth potential in Health, Digital, Tech, and NewSpace.",NewSpace,114,122,ORG,
El Dorado Ventures invests in early-stage companies with disruptive technology and business models in emerging and high-growth markets.,El Dorado Ventures,0,18,ORG,
"Three Arch Partners was formed in 1993 to provide young companies with access to relevant clinical and business resources, as well as",1993,34,38,DATE,
Vertex Ventures China invests in high-growth internet and technology start-ups across mainland China.,Vertex Ventures,0,15,ORG,
Vertex Ventures China invests in high-growth internet and technology start-ups across mainland China.,China,16,21,GPE,
Vertex Ventures China invests in high-growth internet and technology start-ups across mainland China.,China,95,100,GPE,
"Rock Springs Capital is an investment company located in Baltimore, Maryland. Its advisory activities include management services to",Baltimore,57,66,GPE,
"Rock Springs Capital is an investment company located in Baltimore, Maryland. Its advisory activities include management services to",Maryland,68,76,GPE,
"Fondaction CSN is a labor fund that invests savings collected from officials and SMEs, among which companies in the social economy.",CSN,11,14,ORG,
"Corporate Venture Capital that does Seed, Early Stage Venture, and Later Stage Venture Investments",Corporate Venture Capital,0,25,ORG,
"Corporate Venture Capital that does Seed, Early Stage Venture, and Later Stage Venture Investments",Later Stage Venture Investments,67,98,ORG,
"One of General Electric's largest growth engines, GE Capital Solutions offers lending products, growth capital, revolving lines of credit,",One,0,3,CARDINAL,
"One of General Electric's largest growth engines, GE Capital Solutions offers lending products, growth capital, revolving lines of credit,",General Electric's,7,25,ORG,
"One of General Electric's largest growth engines, GE Capital Solutions offers lending products, growth capital, revolving lines of credit,",GE Capital Solutions,50,70,ORG,
"Oxford Bioscience Partners (OBP), established in 1992, is a venture capital firm that provides equity financing and management assistance",Oxford Bioscience Partners,0,26,ORG,
"Oxford Bioscience Partners (OBP), established in 1992, is a venture capital firm that provides equity financing and management assistance",OBP,28,31,ORG,
"Oxford Bioscience Partners (OBP), established in 1992, is a venture capital firm that provides equity financing and management assistance",1992,49,53,DATE,
AngelList Talent is an online job search portal.,AngelList Talent,0,16,ORG,
Silver Lake is a global technology investment firm focused solely on making large-scale investments in technology companies.,Silver Lake,0,11,LOC,
"Amazon is an e-commerce website for consumers, sellers, and content creators.",Amazon,0,6,ORG,
"The European Commission is an institution of the European Union, responsible for proposing legislation and implementing decisions.",The European Commission,0,23,ORG,
"The European Commission is an institution of the European Union, responsible for proposing legislation and implementing decisions.",the European Union,45,63,ORG,
IQ Capital is a Cambridge &amp; London -based VC firm investing in early-stage deeptech companies.,IQ Capital,0,10,ORG,
IQ Capital is a Cambridge &amp; London -based VC firm investing in early-stage deeptech companies.,Cambridge &,16,27,ORG,
IQ Capital is a Cambridge &amp; London -based VC firm investing in early-stage deeptech companies.,London,32,38,GPE,
IQ Capital is a Cambridge &amp; London -based VC firm investing in early-stage deeptech companies.,VC,46,48,PERSON,
Sony Innovation fund is the corporate venture capital arm of Sony that invests and engages in early-stage companies.,Sony Innovation,0,15,ORG,
Sony Innovation fund is the corporate venture capital arm of Sony that invests and engages in early-stage companies.,Sony,61,65,ORG,
Future Venture Capital is a venture capital firm specializing in early-stage investment.,Future Venture Capital,0,22,ORG,
Esther Dyson - Founder @ Way to Wellville,Esther Dyson - Founder,0,22,PERSON,
Techstars Austin is the accelerator program of Techstars that focuses on helping startups within the capital city of Texas.,Techstars,47,56,ORG,
Techstars Austin is the accelerator program of Techstars that focuses on helping startups within the capital city of Texas.,Texas,117,122,GPE,
The Techstars Accelerator program in London focuses on a wide range of tech startups.,Techstars Accelerator,4,25,ORG,
The Techstars Accelerator program in London focuses on a wide range of tech startups.,London,37,43,GPE,
InnovX-BCR is a scalling-up program for top technology companies in CEE backed by Banca Comerciala Romana part of ERSTE Group.,InnovX-BCR,0,10,ORG,
InnovX-BCR is a scalling-up program for top technology companies in CEE backed by Banca Comerciala Romana part of ERSTE Group.,CEE,68,71,ORG,
InnovX-BCR is a scalling-up program for top technology companies in CEE backed by Banca Comerciala Romana part of ERSTE Group.,Banca Comerciala Romana,82,105,ORG,
InnovX-BCR is a scalling-up program for top technology companies in CEE backed by Banca Comerciala Romana part of ERSTE Group.,ERSTE Group,114,125,ORG,
Sprout Group is one of the oldest and largest institutional venture capital firms focused on emerging companies.,Sprout Group,0,12,ORG,
Tengxun Touzi is a investment firm.,Tengxun Touzi,0,13,PERSON,
TriplePoint Capital offers leases and loans to finance companies' equipment or growth-capital needs.,TriplePoint Capital,0,19,ORG,
Fifty Years is an early stage VC fund backing entrepreneurs solving the world's biggest problems.,Fifty Years,0,11,DATE,
Fifty Years is an early stage VC fund backing entrepreneurs solving the world's biggest problems.,VC,30,32,PERSON,
CDC is the UK's development finance institution.,CDC,0,3,ORG,
CDC is the UK's development finance institution.,UK,11,13,GPE,
"Canaccord Genuity is a global, full-service investment bank focused on growth companies.",Canaccord Genuity,0,17,PERSON,
"Square Peg is a venture capital fund that invests in Australia, Israel, and Southeast Asia with a focus on Series A and Series B.",Australia,53,62,GPE,
"Square Peg is a venture capital fund that invests in Australia, Israel, and Southeast Asia with a focus on Series A and Series B.",Israel,64,70,GPE,
"Square Peg is a venture capital fund that invests in Australia, Israel, and Southeast Asia with a focus on Series A and Series B.",Southeast Asia,76,90,LOC,
"Square Peg is a venture capital fund that invests in Australia, Israel, and Southeast Asia with a focus on Series A and Series B.",Series A and Series B.,107,129,WORK_OF_ART,
"Firstminute Capital is an early-stage venture fund based in London, investing globally. Backed by 30 unicorn founders and global strategics.",Firstminute Capital,0,19,ORG,
"Firstminute Capital is an early-stage venture fund based in London, investing globally. Backed by 30 unicorn founders and global strategics.",London,60,66,GPE,
"Firstminute Capital is an early-stage venture fund based in London, investing globally. Backed by 30 unicorn founders and global strategics.",30,98,100,CARDINAL,
"Redalpine is one of the leading European early-stage VCs, with a focus on highly-scalable ICT and Health Tech start-ups.",Redalpine,0,9,ORG,
"Redalpine is one of the leading European early-stage VCs, with a focus on highly-scalable ICT and Health Tech start-ups.",European,32,40,NORP,
"Redalpine is one of the leading European early-stage VCs, with a focus on highly-scalable ICT and Health Tech start-ups.",ICT,90,93,ORG,
"Redalpine is one of the leading European early-stage VCs, with a focus on highly-scalable ICT and Health Tech start-ups.",Health Tech,98,109,ORG,
Mountain Partners is a globally operating company builder that invests in technology companies.,Mountain Partners,0,17,ORG,
"Social Leverage is a Venture Capital firm which specializes in early-stage investments in the Software, Consumer, and Fintech industries.",Social Leverage,0,15,ORG,
"Social Leverage is a Venture Capital firm which specializes in early-stage investments in the Software, Consumer, and Fintech industries.",Venture Capital,21,36,ORG,
"Social Leverage is a Venture Capital firm which specializes in early-stage investments in the Software, Consumer, and Fintech industries.",Software,94,102,ORG,
"Social Leverage is a Venture Capital firm which specializes in early-stage investments in the Software, Consumer, and Fintech industries.",Fintech,118,125,NORP,
"Naxicap Partners is a financial partner responsible, active and present along with its holdings.",Naxicap Partners,0,16,ORG,
The Accelerator Program at Microsoft Accelerator India is hosted in the heart of Bangalore.,The Accelerator Program,0,23,ORG,
The Accelerator Program at Microsoft Accelerator India is hosted in the heart of Bangalore.,Microsoft Accelerator India,27,54,ORG,
The Accelerator Program at Microsoft Accelerator India is hosted in the heart of Bangalore.,Bangalore,81,90,GPE,
"Elevation Capital is an early-stage venture capital firm that focuses on consumers, enterprises, logistics, and B2B.",Elevation Capital,0,17,ORG,
"Elevation Capital is an early-stage venture capital firm that focuses on consumers, enterprises, logistics, and B2B.",B2B.,112,116,ORG,
LDC is a private equity company which provides funds for buyouts and development capital transactions in UK unquoted companies.,UK,105,107,GPE,
Founders Factory is a global corporate-backed venture studio and accelerator.,Founders Factory,0,16,ORG,
"Oxford Science Enterprises a university-partnered venture firm, investing in early-stage life science, AI &amp; software, and deep tech.",Oxford Science Enterprises,0,26,ORG,
"Oxford Science Enterprises a university-partnered venture firm, investing in early-stage life science, AI &amp; software, and deep tech.",AI &,103,107,ORG,
OpenView is an expansion stage venture firm that helps grow software companies into market leaders.,OpenView,0,8,ORG,
Genesia Ventures is a venture capital firm focused on seed/early-stage startups in Japan and Southeast Asia.,Genesia Ventures,0,16,PERSON,
Genesia Ventures is a venture capital firm focused on seed/early-stage startups in Japan and Southeast Asia.,Japan,83,88,GPE,
Genesia Ventures is a venture capital firm focused on seed/early-stage startups in Japan and Southeast Asia.,Southeast Asia,93,107,LOC,
Wellcome Trust is a medical research charity that funds research that aims to protect and improving human and animal health.,Wellcome Trust,0,14,ORG,
Dawn Capital is an early-stage venture fund that focuses on investing in the enterprise software and FinTech sectors.,Dawn Capital,0,12,ORG,
Dawn Capital is an early-stage venture fund that focuses on investing in the enterprise software and FinTech sectors.,FinTech,101,108,ORG,
"Swisscom Ventures is the corporate venture capital arm of Swisscom, that specializes in early stage tech investments.",Swisscom Ventures,0,17,ORG,
"Swisscom Ventures is the corporate venture capital arm of Swisscom, that specializes in early stage tech investments.",Swisscom,58,66,ORG,
TPG Growth specializes in growth equity and middle-market buyout opportunities.,TPG Growth,0,10,ORG,
"Acton Capital is a leading growth venture capital investor in tech-enabled business models, headquartered in Munich, Germany.",Acton Capital,0,13,ORG,
"Acton Capital is a leading growth venture capital investor in tech-enabled business models, headquartered in Munich, Germany.",Munich,109,115,GPE,
"Acton Capital is a leading growth venture capital investor in tech-enabled business models, headquartered in Munich, Germany.",Germany,117,124,GPE,
"Chevron Technology Ventures champions innovation, commercialization and integration of emerging technologies within Chevron.",Chevron Technology Ventures,0,27,ORG,
"Chevron Technology Ventures champions innovation, commercialization and integration of emerging technologies within Chevron.",Chevron,116,123,ORG,
Launchpad Accelerator helps startups from around the world in developing the world’s greatest apps.,Launchpad Accelerator,0,21,ORG,
"PJC is an early-stage venture capital firm with a focus on enterprise, consumer, and artificial intelligence.",PJC,0,3,ORG,
"London Co-Investment Fund is a venture firm that invests in high growth tech, science, and digital startups in London.",London Co-Investment Fund,0,25,ORG,
"London Co-Investment Fund is a venture firm that invests in high growth tech, science, and digital startups in London.",London,111,117,GPE,
Aspect Ventures is a venture capital firm investing in the emerging mobile marketplace.,Aspect Ventures,0,15,ORG,
AAF Management Ltd. is an early-stage VC firm focused on Seed and Series A technology companies.,AAF Management Ltd.,0,19,ORG,
AAF Management Ltd. is an early-stage VC firm focused on Seed and Series A technology companies.,VC,38,40,PERSON,
ACF Investors is a UK based venture capital fund that co-invests alongside syndicates of sector-smart angel investors.,ACF Investors,0,13,ORG,
ACF Investors is a UK based venture capital fund that co-invests alongside syndicates of sector-smart angel investors.,UK,19,21,GPE,
"Hedgewood is a Canadian company specializing in venture capital, internet businesses, real estate, private equity, and more.",Hedgewood,0,9,ORG,
"Hedgewood is a Canadian company specializing in venture capital, internet businesses, real estate, private equity, and more.",Canadian,15,23,NORP,
"Novak Biddle Venture Partners provides equity financing and assistance to the management of young, information technology companies.",Novak Biddle Venture Partners,0,29,ORG,
OVP Venture Partners is a venture capital firm specializing in early-stage technology-based companies.,OVP Venture Partners,0,20,ORG,
Mobile Internet Capital (MIC) invests in mobile internet technologies.,Mobile Internet Capital (MIC,0,28,ORG,
Enterprise Partners was founded in 1985 and is one of the few venture firms that have consistently focused on investing in Southern,1985,35,39,DATE,
Enterprise Partners was founded in 1985 and is one of the few venture firms that have consistently focused on investing in Southern,Southern,123,131,NORP,
XRC Labs is an innovation accelerator for the next generation of disruptors in the retail tech and consumer goods sectors.,XRC Labs,0,8,PERSON,
Breakthrough Energy provides reliable and affordable power without contributing to climate change.,Breakthrough Energy,0,19,ORG,
MOX is SOSV’s mobile accelerator that offers investment and Asia market entry to mobile startups from around the globe.,MOX,0,3,ORG,
MOX is SOSV’s mobile accelerator that offers investment and Asia market entry to mobile startups from around the globe.,SOSV,7,11,LOC,
MOX is SOSV’s mobile accelerator that offers investment and Asia market entry to mobile startups from around the globe.,Asia,60,64,LOC,
Trifecta Capital Advisors India’s first independent venture debt firm,Trifecta Capital Advisors India’s,0,33,ORG,
Trifecta Capital Advisors India’s first independent venture debt firm,first,34,39,ORDINAL,
Blue Startups is a Top 20 Accelerator in the US (Techcrunch) focused on helping scalable-technology companies compete on a global scale.,Blue Startups,0,13,ORG,
Blue Startups is a Top 20 Accelerator in the US (Techcrunch) focused on helping scalable-technology companies compete on a global scale.,US,45,47,GPE,
SGH Capital operates as a platform of funds that supports technology driven companies.,SGH Capital,0,11,ORG,
CBC Capital a Chinese private equity firm with focus on media and communications investment.,CBC Capital,0,11,ORG,
CBC Capital a Chinese private equity firm with focus on media and communications investment.,Chinese,14,21,NORP,
Georgian is a fintech company that invests in high-growth software companies that harness the power of data in a trustworthy way.,Georgian,0,8,NORP,
Expansion Venture Capital is a New York-based company providing investment and mentorship to early- and growth-stage companies.,New York,31,39,GPE,
Robert Bosch Venture Capital GmbH (RBVC) is the corporate venture capital company of the Bosch Group.,Robert Bosch Venture Capital GmbH,0,33,PERSON,
Robert Bosch Venture Capital GmbH (RBVC) is the corporate venture capital company of the Bosch Group.,the Bosch Group,85,100,ORG,
TL Ventures works in the business of venture capital.,TL Ventures,0,11,ORG,
"BITKRAFT Ventures is an early-stage investment platform for gaming, esports, and interactive media.",BITKRAFT Ventures,0,17,ORG,
Jungle Ventures is a venture capital firm that invests in and helps build tech category leaders from Asia.,Jungle Ventures,0,15,ORG,
Jungle Ventures is a venture capital firm that invests in and helps build tech category leaders from Asia.,Asia,101,105,LOC,
The World's Leading Open Metaverse Accelerator,World,4,9,ORG,
Toba Capital is an investment firm committed to helping create incredible technology companies.,Toba Capital,0,12,ORG,
Ardian is an independent private investment company with assets of US$55bn managed or advised.,Ardian,0,6,PERSON,
Ardian is an independent private investment company with assets of US$55bn managed or advised.,55bn,70,74,PRODUCT,
Baidu is a search engine that enables individuals to obtain information and finds what they need.,Baidu,0,5,ORG,
"Meridian Capital is a Singapore-based private equity fund focused on areas such as films, music, education, internet, and new media.",Meridian Capital,0,16,ORG,
"Meridian Capital is a Singapore-based private equity fund focused on areas such as films, music, education, internet, and new media.",Singapore,22,31,GPE,
Trustbridge Partners is a global growth-oriented private equity firm founded in 2006 with approximately $11 billion in AUM,Trustbridge Partners,0,20,ORG,
Trustbridge Partners is a global growth-oriented private equity firm founded in 2006 with approximately $11 billion in AUM,2006,80,84,DATE,
Trustbridge Partners is a global growth-oriented private equity firm founded in 2006 with approximately $11 billion in AUM,approximately $11 billion,90,115,MONEY,
NewSchools Venture raise charitable funds from donors and invest them to support education entrepreneurs.,NewSchools Venture,0,18,ORG,
TGFS invests in start ups and young companies in the high technology area headquartered or located in Saxony.,Saxony,102,108,GPE,
Magma Venture Partners is a venture capital firm specializing in early-stage investments.,Magma Venture Partners,0,22,ORG,
"Crescendo Ventures is a venture capital firm based in Palo Alto, CA.",Crescendo Ventures,0,18,ORG,
"Crescendo Ventures is a venture capital firm based in Palo Alto, CA.",Palo Alto,54,63,GPE,
"Labrador Ventures is a seed stage venture fund in Silicon Valley. With over $200 million under management, Labrador has invested in more",Labrador Ventures,0,17,PERSON,
"Labrador Ventures is a seed stage venture fund in Silicon Valley. With over $200 million under management, Labrador has invested in more",Silicon Valley,50,64,LOC,
"Labrador Ventures is a seed stage venture fund in Silicon Valley. With over $200 million under management, Labrador has invested in more",over $200 million,71,88,MONEY,
"Labrador Ventures is a seed stage venture fund in Silicon Valley. With over $200 million under management, Labrador has invested in more",Labrador,107,115,GPE,
Tom Williams,Tom Williams,0,12,PERSON,
Lenovo Capital and Incubator Group is an accelerator and venture capital firm.,Lenovo Capital and,0,18,ORG,
Lenovo Capital and Incubator Group is an accelerator and venture capital firm.,Incubator Group,19,34,ORG,
Capstone Partners is a venture capital firm that invests in entrepreneurs seeking success with fresh ideas.,Capstone Partners,0,17,ORG,
