Text,Token,Start Index,End Index,Entity Label,Knowledge Base ID
"W. L. Gore &amp; Associates is a uniquely creative, technology-driven enterprise focused on discovery and product innovation.",Associates,17,27,ORG,
Butterfly Equity is a Los Angeles based private equity firm specializing in the food sector.,Los Angeles,22,33,GPE,
"OMERS Private Equity has been making private equity investments for OMERS, one of Canada's largest plans with in excess of $50 billion of",one,75,78,CARDINAL,
"OMERS Private Equity has been making private equity investments for OMERS, one of Canada's largest plans with in excess of $50 billion of",Canada,82,88,GPE,
"OMERS Private Equity has been making private equity investments for OMERS, one of Canada's largest plans with in excess of $50 billion of",$50 billion,123,134,MONEY,
"Developer of the spiral wound gasket in 1912 in the US, Flexitallic has built on this legacy of innovation with revolutionary product",1912,40,44,DATE,
"Developer of the spiral wound gasket in 1912 in the US, Flexitallic has built on this legacy of innovation with revolutionary product",US,52,54,GPE,
"Developer of the spiral wound gasket in 1912 in the US, Flexitallic has built on this legacy of innovation with revolutionary product",Flexitallic,56,67,ORG,
Medtronic develops and manufactures medical device technologies and therapies to treat chronic diseases worldwide.,Medtronic,0,9,ORG,
Cloudland is a Cloud Services and Provides customer service in the business.,Cloudland,0,9,ORG,
Cloudland is a Cloud Services and Provides customer service in the business.,Provides,34,42,FAC,
Cohesive Solutions is a Premier IBM Maximo Business Partner that provides Management Consulting and Systems Integration Services.,IBM Maximo Business Partner,32,59,ORG,
Cohesive Solutions is a Premier IBM Maximo Business Partner that provides Management Consulting and Systems Integration Services.,Management Consulting and Systems Integration Services,74,128,ORG,
"TOTVS is a software, relationship and management support company.",TOTVS,0,5,ORG,
Waste Management is a provider of waste and environmental services in North America.,North America,70,83,LOC,
M3 Insurance Solutions is an insurance and health insurance company located in Madison.,M3 Insurance Solutions,0,22,ORG,
M3 Insurance Solutions is an insurance and health insurance company located in Madison.,Madison,79,86,GPE,
Beemok Capital is a Single Family Office that offers financial services.,Beemok Capital,0,14,ORG,
Beemok Capital is a Single Family Office that offers financial services.,a Single Family Office,18,40,ORG,
Brightstar Capital Partners is a New York-based private equity firm focused on investing.,Brightstar Capital Partners,0,27,ORG,
Brightstar Capital Partners is a New York-based private equity firm focused on investing.,New York,33,41,GPE,
Convenient Brands is a family of business technology companies that provide enterprise-level software.,Convenient Brands,0,17,ORG,
Dai-ichi Life is a private insurance company that provides life insurance and pension products services.,Dai-ichi Life,0,13,ORG,
Humana creates innovative solutions and resources that help people with their healthcare needs.,Humana,0,6,ORG,
PCF is a full-service insurance brokerage firm which provides complete risk management solutions.,PCF,0,3,ORG,
"Atkore International is an integrated electrical raceway solution that deploys, isolates, and protects a structure’s electrical",Atkore International,0,20,ORG,
"A leading middle market insurance agency headquartered in Richmond, Va.",Richmond,58,66,GPE,
"A leading middle market insurance agency headquartered in Richmond, Va.",Va.,68,71,GPE,
"Atkore International is an integrated electrical raceway solution that deploys, isolates, and protects a structure’s electrical",Atkore International,0,20,ORG,
Fidelity Bank Plc began operations in 1988 as Fidelity Union Merchant Bank Limited.,Fidelity Bank Plc,0,17,ORG,
Fidelity Bank Plc began operations in 1988 as Fidelity Union Merchant Bank Limited.,1988,38,42,DATE,
Fidelity Bank Plc began operations in 1988 as Fidelity Union Merchant Bank Limited.,Fidelity Union Merchant Bank Limited,46,82,ORG,
America's Floor Source is a building materials company specializing in flooring sales and installation services.,America,0,7,GPE,
America's Floor Source is a building materials company specializing in flooring sales and installation services.,Floor Source,10,22,LOC,
Core is an IT solutions provider to the public and private sector.,Core,0,4,ORG,
"Aurora Capital Partners is a private equity firm based in Los Angeles, California.",Aurora Capital Partners,0,23,ORG,
"Aurora Capital Partners is a private equity firm based in Los Angeles, California.",Los Angeles,58,69,GPE,
"Aurora Capital Partners is a private equity firm based in Los Angeles, California.",California,71,81,GPE,
BC Card is a global payment processing services provider.,BC Card,0,7,ORG,
Coronis Health is a hospital &amp; health care company that specializes in revenue cycle solutions.,Coronis Health,0,14,ORG,
Pipeline Technique is a world-leading provider of solutions to the oil and gas industry for the most demanding challenges.,Pipeline Technique,0,18,PERSON,
Blackstone is an investment and advisory firm providing financial solutions for investors and clients.,Blackstone,0,10,ORG,
"Phenna Group is a specialist businesses focused on the testing, inspection, certification, and compliance (TICC) Sector.",Phenna Group,0,12,ORG,
FranConnect is the #1 provider of Franchise Management Systems with the most comprehensive franchising solution on the Planet!,FranConnect,0,11,ORG,
FranConnect is the #1 provider of Franchise Management Systems with the most comprehensive franchising solution on the Planet!,1,20,21,MONEY,
FranConnect is the #1 provider of Franchise Management Systems with the most comprehensive franchising solution on the Planet!,Franchise Management Systems,34,62,ORG,
Medallia provides SaaS platform focused on customer experience management.,Medallia,0,8,ORG,
LifePoint Health is a leading healthcare company dedicated to Making Communities Healthier.,LifePoint Health,0,16,ORG,
LifePoint Health is a leading healthcare company dedicated to Making Communities Healthier.,Making Communities Healthier,62,90,WORK_OF_ART,
"BroadcastMed is an end-to-end video solutions company. Our media platform, production and promotion solutions deliver data-driven results.",BroadcastMed,0,12,ORG,
"Events.com is an event management platform that manage, market, and monetize low-key fundraisers, massive festivals, and marathons.",Events.com,0,10,ORG,
"PassioHR provides integrated PEO solutions, employee engagement, and HR consulting services.",PEO,29,32,ORG,
Green Landscaping is Sweden's company in creating and managing outdoor environments that people enjoy.,Green Landscaping,0,17,PERSON,
Green Landscaping is Sweden's company in creating and managing outdoor environments that people enjoy.,Sweden,21,27,GPE,
"VERTEX is a global provider of construction, environmental, energy, air quality, and engineering solutions.",VERTEX,0,6,ORG,
Gruppo Mutui Online is a mortgage broker for banks and is located in Italy.,Italy,69,74,GPE,
Gruppo Mutui Online is a mortgage broker for banks and is located in Italy.,Italy,69,74,GPE,
IQGeo is a company having end-to-end geospatial software that improves productivity and collaboration across various industrial processes.,IQGeo,0,5,PRODUCT,
Embracer Group is a parent company of businesses that develop and publish PC and console games for the global games market.,Embracer Group,0,14,ORG,
Embracer Group is a parent company of businesses that develop and publish PC and console games for the global games market.,Embracer Group,0,14,ORG,
Embracer Group is a parent company of businesses that develop and publish PC and console games for the global games market.,Embracer Group,0,14,ORG,
"Alimak Group is a supplier of elevators, platforms and after-market service for the industrial and construction sectors.",Alimak Group,0,12,ORG,
"Provider Technology is a provider of outsourced software and IT services, revenue cycle management (RCM) and back-office business support.",Provider Technology,0,19,ORG,
"Provider Technology is a provider of outsourced software and IT services, revenue cycle management (RCM) and back-office business support.",RCM,100,103,ORG,
Environmental Systems Group is a platform offers a comprehensive suite of environmental and technology-driven solutions.,Environmental Systems Group,0,27,ORG,
Enphase Energy offers a micro-inverter system that delivers solar energy to homes and businesses.,Enphase Energy,0,14,ORG,
Revelstoke Capital Partners is a private equity firm that helps build industry-leading healthcare and related business services companies.,Revelstoke Capital Partners,0,27,ORG,
"Axispoint Technology Solutions Group provides collaboration, mobile, data center, and managed service solutions.",Axispoint Technology Solutions Group,0,36,ORG,
Braxia Scientific specializing in medicinal mushroom and mushroom-infused products.,Braxia Scientific,0,17,ORG,
"Sybridge Technologies, a telecommunications solution provider for the carrier and civil aviation markets.",Sybridge Technologies,0,21,ORG,
Frontera Consulting is a leading provider of business and technology consulting services to global organizations.,Frontera Consulting,0,19,ORG,
3i Infrastructure is an investment firm specializing in infrastructure investments.,Infrastructure,3,17,ORG,
Slingshot Aerospace builds space simulation and analytics solutions to bring clarity to complex environments and create a safer world.,Slingshot Aerospace,0,19,ORG,
Slingshot Aerospace builds space simulation and analytics solutions to bring clarity to complex environments and create a safer world.,Slingshot Aerospace,0,19,ORG,
"TerrAscend is a Canadian cannabis company engaged in providing products, brands, and services to the cannabinoid market.",TerrAscend,0,10,PRODUCT,
"TerrAscend is a Canadian cannabis company engaged in providing products, brands, and services to the cannabinoid market.",Canadian,16,24,NORP,
High Bar Brands is a provider to the commercial vehicle industry with a family of iconic brands.,Bar Brands,5,15,ORG,
"SureWerx is a supplier of professional tool, equipment and safety products for workers.",SureWerx,0,8,ORG,
"Bishop Lifting Products is a manufacturer and distributor of products, services and solutions for crane, rigging and oilfield applications.",Bishop Lifting Products,0,23,ORG,
TTM Healthcare provides healthcare service businesses.,TTM Healthcare,0,14,ORG,
TTM Healthcare provides healthcare service businesses.,TTM Healthcare,0,14,ORG,
Sigma7 provides rapidly scaling risk information and services to the company.,Sigma7,0,6,ORG,
"Health &amp; Case Management specializes in providing rehabilitation, case management &amp; treatment services to insurance industries &amp; solicitors.",Health &,0,8,ORG,
"Health &amp; Case Management specializes in providing rehabilitation, case management &amp; treatment services to insurance industries &amp; solicitors.",Case Management,13,28,ORG,
TransPerfect is a language services company offering multilingual translation and interpreting solutions to multinational businesses.,TransPerfect,0,12,ORG,
"Liquor Marketing Group is a non-profit organization that renders marketing branding, retail, promotions &amp; e-commerce solutions for liquors.",Liquor Marketing Group,0,22,ORG,
"Central Entertainment Group specializes in Social Media Influencer &amp; Digital Marketing, branded content creation &amp; production worldwide.",Central Entertainment Group,0,27,ORG,
"Central Entertainment Group specializes in Social Media Influencer &amp; Digital Marketing, branded content creation &amp; production worldwide.",Social Media Influencer &,43,68,ORG,
"Central Entertainment Group specializes in Social Media Influencer &amp; Digital Marketing, branded content creation &amp; production worldwide.",Digital Marketing,73,90,ORG,
Aptitude Health is a provider of oncology insights for the life sciences industry.,Aptitude Health,0,15,PERSON,
InvestIndustrial Holdings is an investment firm focused on funding Southern European medium-sized companies.,InvestIndustrial Holdings,0,25,ORG,
InvestIndustrial Holdings is an investment firm focused on funding Southern European medium-sized companies.,Southern European,67,84,NORP,
"ASSA ABLOY Group is a door opening solutions, dedicated to satisfying end-user needs for security, safety, and convenience.",ASSA ABLOY Group,0,16,ORG,
Capital Strategies is a financial consultant company that specializes in proprietary life insurance contracts.,Capital Strategies,0,18,ORG,
GrayMatter Systems operates as an ndustrial technology and consulting firm.,GrayMatter Systems,0,18,ORG,
Orange Health is a HealthTech startup that allows doctors to deliver diagnostic lab services to patients remotely.,Orange Health,0,13,ORG,
Orange Health is a HealthTech startup that allows doctors to deliver diagnostic lab services to patients remotely.,HealthTech,19,29,ORG,
"BLIK enables customers to make eCommerce and retail payments, withdraw cash from ATMs &amp; send transfers to other customers using the system.",ATMs &amp,81,90,ORG,
Ochsner provides coordinated clinical and hospital patient care across Louisiana.,Louisiana,71,80,GPE,
SA Recycling is a renewables &amp; environment company that offers scrap metal recycling services.,SA Recycling,0,12,ORG,
"EnerCare, they believe that intelligent energy solutions can benefit everyone.",EnerCare,0,8,ORG,
Wagepoint is an online payroll app for small businesses across North America.,North America,63,76,LOC,
Transforming decision making for business leaders through augmented AI,AI,68,70,ORG,
Allworth Financial is an independent Financial Planner and Brokerage.,Allworth Financial,0,18,ORG,
Allworth Financial is an independent Financial Planner and Brokerage.,Financial Planner,37,54,ORG,
Allworth Financial is an independent Financial Planner and Brokerage.,Brokerage,59,68,ORG,
Allworth Financial is an independent Financial Planner and Brokerage.,Allworth Financial,0,18,ORG,
Allworth Financial is an independent Financial Planner and Brokerage.,Financial Planner,37,54,ORG,
Allworth Financial is an independent Financial Planner and Brokerage.,Brokerage,59,68,ORG,
LFA Machines is a medical equipment supplier that offers a wide range of tableting machinery with technical support to various industries.,LFA Machines,0,12,ORG,
SpotLite360 IOT Solutions is a supply chain and healthcare company.,SpotLite360 IOT Solutions,0,25,PERSON,
SpotLite360 IOT Solutions is a supply chain and healthcare company.,SpotLite360 IOT Solutions,0,25,PERSON,
Hagerty (U.S.) is a family business specialised in car and boat insurance.,U.S.,9,13,GPE,
Walton-Penner Family Ownership Group is a holding entity formed to acquire Denver Broncos.,Walton-Penner Family Ownership Group,0,36,ORG,
Walton-Penner Family Ownership Group is a holding entity formed to acquire Denver Broncos.,Denver Broncos,75,89,PERSON,
Litera is an end-to-end provider of document lifecycle and transaction management solutions.,Litera,0,6,ORG,
ITT Corporation is a high-technology engineering and manufacturing company operating on all seven continents in three vital markets: water,ITT Corporation,0,15,ORG,
ITT Corporation is a high-technology engineering and manufacturing company operating on all seven continents in three vital markets: water,seven,92,97,CARDINAL,
ITT Corporation is a high-technology engineering and manufacturing company operating on all seven continents in three vital markets: water,three,112,117,CARDINAL,
McGuckin Group is a talent design innovation firm.,McGuckin Group,0,14,ORG,
"RS Group is a global omni-channel provider of product and service solutions for designers, builders and maintainers of industrial equipment.",RS Group,0,8,ORG,
"KASSIR.RU - No.1 ticket operator. Concerts, theater, shows, circus, sports, clubs, activities for children.",KASSIR.RU - No.1,0,16,PERSON,
Tech-24 is a commercial Foodservice Repair Company is a business supplies and foodservice equipment firm.,Foodservice Repair Company,24,50,ORG,
Tech-24 is a commercial Foodservice Repair Company is a business supplies and foodservice equipment firm.,Foodservice Repair Company,24,50,ORG,
Trigema is a investment company also that offers development and construction with an overlap with other activities.,Trigema,0,7,ORG,
CONMED Corporation is a global medical technology company that specializes in the development.,CONMED Corporation,0,18,ORG,
Kenya Commercial Bank Limited is registered as a non-operating holding company which started operations as a licensed banking institution.,Kenya,0,5,GPE,
Kenya Commercial Bank Limited is registered as a non-operating holding company which started operations as a licensed banking institution.,Commercial Bank Limited,6,29,ORG,
Thomas Scientific is a supplier of a wide variety of scientific equipment.,Thomas Scientific,0,17,PERSON,
"Tegus is a market intelligence platform for investors that provides thousands of instantly available, peer-led expert call transcripts.",thousands,68,77,CARDINAL,
Toronto Dominion Bank Group offers a full range of financial products and services.,Toronto Dominion Bank Group,0,27,ORG,
"Accenture is a professional services company, providing services and solutions in strategy, consulting, digital, technology and operations.",digital,104,111,ORG,
"Alcadon is primarily involved in the electronic components industry, it develops and offers solutions for data and network communication.",Alcadon,0,7,GPE,
"Vinci Partners is a platform of alternative investments, specializing in asset management, equity and financial advisory services.",Vinci Partners,0,14,ORG,
Larson Financial is a financial services company offering life insurance and mortgage loans services.,Larson Financial,0,16,ORG,
"Founded in 1994, SAM, Inc. is a leading provider of complete geospatial data solutions using advanced surveying and mapping technologies.",1994,11,15,DATE,
"Founded in 1994, SAM, Inc. is a leading provider of complete geospatial data solutions using advanced surveying and mapping technologies.","SAM, Inc.",17,26,ORG,
Tangram Insurance is a managing general agency that specializes in the creation &amp; administration of standard and alternative risk programs.,Tangram Insurance,0,17,ORG,
"UPSKLS match vetted, qualified students to paid short-term, 5-20 hour, projects for individuals/companies.",UPSKLS,0,6,ORG,
"UPSKLS match vetted, qualified students to paid short-term, 5-20 hour, projects for individuals/companies.",5-20 hour,60,69,TIME,
Flow Digital Infrastructure is a digital infrastructure platform.,Flow Digital Infrastructure,0,27,ORG,
"Cannabis Wiki is a provider of news, media and technology with an emphasis on marketing cannabis content internationally.",Cannabis Wiki,0,13,PERSON,
Ampersand is a middle market private equity firm focused on investments in two core sectors: Healthcare and Industrial.,Ampersand,0,9,GPE,
Ampersand is a middle market private equity firm focused on investments in two core sectors: Healthcare and Industrial.,two,75,78,CARDINAL,
Ampersand is a middle market private equity firm focused on investments in two core sectors: Healthcare and Industrial.,Healthcare and Industrial,93,118,ORG,
Sesami Cash Management Technologies is a tech-enabled cash ecosystem solution integrator that will operate as an independent entity.,Sesami Cash Management Technologies,0,35,ORG,
Prestige Medical Imaging provides radiographic solutions and services.,Prestige Medical Imaging,0,24,ORG,
Prestige Medical Imaging provides radiographic solutions and services.,Prestige Medical Imaging,0,24,ORG,
LiquidX Studio is a Web3 venture capital studio for the metaverse.,Studio,8,14,PERSON,
Evotec is a drug discovery alliance company providing drug discovery solutions to pharmaceutical and biotechnology companies.,Evotec,0,6,ORG,
"Nettitude is a global leader in the delivery of cyber security testing, risk management, compliance and incident response services.",Nettitude,0,9,ORG,
"Signet Jewelers engages in the retail sale of jewelry and watches in the United States, the United Kingdom.",Signet Jewelers,0,15,ORG,
"Signet Jewelers engages in the retail sale of jewelry and watches in the United States, the United Kingdom.",the United States,69,86,GPE,
"Signet Jewelers engages in the retail sale of jewelry and watches in the United States, the United Kingdom.",the United Kingdom,88,106,GPE,
"Evans Consulting is a consulting firm for government agencies, nonprofits, and private sector companies.​",Evans Consulting,0,16,PERSON,
PAR Technology creates and markets products that help restaurant and retail operators.,PAR Technology,0,14,ORG,
Transaction Network Services (TNS) is a global provider of data communications and interoperability solutions.,Transaction Network Services,0,28,ORG,
Transaction Network Services (TNS) is a global provider of data communications and interoperability solutions.,TNS,30,33,ORG,
SEKO provide Supply Chain Solutions through 120 offices in 40 countries.,Supply Chain Solutions,13,35,ORG,
SEKO provide Supply Chain Solutions through 120 offices in 40 countries.,120,44,47,CARDINAL,
SEKO provide Supply Chain Solutions through 120 offices in 40 countries.,40,59,61,CARDINAL,
"Café Media is the world's largest ad management service, serving more than 3000 independent publishers.",Café Media,0,10,PERSON,
"Café Media is the world's largest ad management service, serving more than 3000 independent publishers.",more than 3000,65,79,CARDINAL,
Sesami Cash Management Technologies is a tech-enabled cash ecosystem solution integrator that will operate as an independent entity.,Sesami Cash Management Technologies,0,35,ORG,
"AirSlate is a SaaS technology that provides no-code business process automation, e-signature, and document management solutions.",AirSlate,0,8,ORG,
Ardian is an independent private investment company with assets of US$55bn managed or advised.,Ardian,0,6,PERSON,
Ardian is an independent private investment company with assets of US$55bn managed or advised.,55bn,70,74,PRODUCT,
Offr is a Staffing &amp; Recruiting company.,Staffing &,10,20,ORG,
Nord Holding is a private equity firim.,Nord Holding,0,12,ORG,
"Snowfall Sweden AB experiences in designing, building and implementing award-winning software solutions.",Snowfall Sweden AB,0,18,ORG,
Sabre Corporation is a U.S.-based travel technology company providing software solutions to the travel industry.,Sabre Corporation,0,17,ORG,
"Valhallan Esports is the largest and fastest growing global esports franchise, operating in 3 countries, within multiple teams and leagues.",Valhallan Esports,0,17,ORG,
"Valhallan Esports is the largest and fastest growing global esports franchise, operating in 3 countries, within multiple teams and leagues.",3,92,93,CARDINAL,
William Penn is India’s only online store that has such a wide variety and range of high quality writing instruments and accessories.,William Penn,0,12,PERSON,
William Penn is India’s only online store that has such a wide variety and range of high quality writing instruments and accessories.,India,16,21,GPE,
"AstroNova provides data visualization technologies, designs, manufactures, distributes and services.",AstroNova,0,9,ORG,
High Street Insurance Partners provides specialty business and personal insurance solutions.,High Street Insurance Partners,0,30,ORG,
"Two Sigma's technology-driven team streamlines the use of machine learning, distributed computing and research to guide its endeavors.",Two,0,3,CARDINAL,
Creatd is an IT company that provides technologies that solve problems for the creative community.,Creatd,0,6,PERSON,
PriceLabs is a provider of dynamic pricing and revenue management solutions for the short-term rental industry.,PriceLabs,0,9,ORG,
PCF is a full-service insurance brokerage firm which provides complete risk management solutions.,PCF,0,3,ORG,
"We are consultants, educators and IT specialists with decades of real-world clinical coding, financial and software development experience.",decades,54,61,DATE,
"We are consultants, educators and IT specialists with decades of real-world clinical coding, financial and software development experience.",decades,54,61,DATE,
New Mountain Capital manages private equity and public equity capital with aggregate assets.,New Mountain Capital,0,20,ORG,
Catalana Occidente operates in the global insurance market as well as the global credit insurance market.,Catalana Occidente,0,18,PERSON,
"OMNI Environmental Solutions provides safe, cost-effective waste, water, cleaning, disposal and ancillary solutions.",OMNI Environmental Solutions,0,28,ORG,
Zelis is a healthcare and financial technology growth company and provider of claims cost management and payment optimization solutions.,Zelis,0,5,PERSON,
Gryphon Investors is aprivate equity firm focused on profitably growing and enhancing middle-market companies.,Gryphon Investors,0,17,ORG,
Illumina is an innovative technology and revolutionary assays aiming the analyze genetic variation and function.,Illumina,0,8,GPE,
Logicalis is a platform that provides IT solutions and managed services.,Logicalis,0,9,PERSON,
New England Electrical Contracting is a telecommunications-focused general contracting firm.,New England Electrical Contracting,0,34,ORG,
"Offen Petroleum is your single-stop provider for all fuel, lubricants, DEF, and fuel-hauling needs.",Offen Petroleum,0,15,PERSON,
"Offen Petroleum is your single-stop provider for all fuel, lubricants, DEF, and fuel-hauling needs.",DEF,71,74,ORG,
The Ambipar Group is formed by two companies in the environmental management market: Ambipar Environment and Ambipar Response.,The Ambipar Group,0,17,ORG,
The Ambipar Group is formed by two companies in the environmental management market: Ambipar Environment and Ambipar Response.,two,31,34,CARDINAL,
The Ambipar Group is formed by two companies in the environmental management market: Ambipar Environment and Ambipar Response.,Ambipar Environment,85,104,ORG,
The Ambipar Group is formed by two companies in the environmental management market: Ambipar Environment and Ambipar Response.,Ambipar Response,109,125,PERSON,
JBT Corporation is a global technology solutions provider to the food processing and air transportation industries.,JBT Corporation,0,15,ORG,
"Nikola Motor Company designs and manufactures electric components, drivetrains, and vehicles.",Nikola Motor Company,0,20,ORG,
Baker Hughes is an energy technology company that provides solutions for energy and industrial customers worldwide.,Baker Hughes,0,12,PERSON,
The Carlyle Group is a global private equity firm that caters to early and later stage companies.,The Carlyle Group,0,17,ORG,
"Patriot Rail Company is a transportation company providing railway freight shipping, repairing and maintenance services.",Patriot Rail Company,0,20,ORG,
Netsmart Technologies supplies on-demand and enterprise-wide software solutions for health and human services providers.,Netsmart Technologies,0,21,ORG,
"WK Dickson &amp; Co., Inc. is a civil engineering firm based in North Carolina, South Carolina and Georgia.",WK Dickson &amp,0,15,ORG,
"WK Dickson &amp; Co., Inc. is a civil engineering firm based in North Carolina, South Carolina and Georgia.","Co., Inc.",17,26,ORG,
"WK Dickson &amp; Co., Inc. is a civil engineering firm based in North Carolina, South Carolina and Georgia.",North Carolina,64,78,GPE,
"WK Dickson &amp; Co., Inc. is a civil engineering firm based in North Carolina, South Carolina and Georgia.",South Carolina,80,94,GPE,
"WK Dickson &amp; Co., Inc. is a civil engineering firm based in North Carolina, South Carolina and Georgia.",Georgia,99,106,GPE,
Scripbox is an online mutual funds investment platform.,Scripbox,0,8,PERSON,
Green Group is a recycling business operating in Romania and south-eastern Europe.,Green Group,0,11,ORG,
Green Group is a recycling business operating in Romania and south-eastern Europe.,Romania,49,56,GPE,
Green Group is a recycling business operating in Romania and south-eastern Europe.,Europe,75,81,LOC,
"Sandvik is an engineering group with products that enhance customer productivity, profitability, and sustainability.",Sandvik,0,7,ORG,
Concrete Pumping Holdings is a provider of concrete pumping services and concrete waste management solutions.,Concrete Pumping Holdings,0,25,ORG,
MEL Science develops up to date chemistry kit subscription and VR software for learning chemistry,MEL Science,0,11,ORG,
"Macquarie Group is a global provider of banking, financial, advisory, investment and funds management services.",Macquarie Group,0,15,ORG,
Pipeline Technique is a world-leading provider of solutions to the oil and gas industry for the most demanding challenges.,Pipeline Technique,0,18,PERSON,
Litorina is a private equity firm investing in equity market.,Litorina,0,8,ORG,
Customer.io enables users to send newsletters to selected segments of customers using their website data.,Customer.io,0,11,ORG,
Domaine Drouhin grows the pinot noir and chardonnay fruits in the vineyard and produces and sells wine on the online marketplace.,Domaine Drouhin,0,15,PERSON,
Heartland Express is a transportation and logistics company.,Heartland Express,0,17,ORG,
Produits Industriels Lorrains PIL is a company that specializes in designing and distributing cast iron highway covers and gratings.,Produits,0,8,NORP,
Produits Industriels Lorrains PIL is a company that specializes in designing and distributing cast iron highway covers and gratings.,Industriels Lorrains PIL,9,33,PERSON,
Platte River Equity is a private equity firm focused on investing in middle market operating companies.,Platte River Equity,0,19,ORG,
Aspen Technology develops and supplies integrated software and services to optimize business processes.,Aspen Technology,0,16,ORG,
Swegon Group is manufacturing and marketing ventilation products for a good indoor climate.,Swegon Group,0,12,ORG,
Phoenix Motorcars manufactures light and medium heavy duty electric vehicles for the commercial and government markets.,Phoenix Motorcars,0,17,ORG,
Good Drinks Australia operates as a brewing company.,Drinks Australia,5,21,ORG,
4iG is a technology company that provides information technology solutions.,4iG,0,3,ORG,
GrubMarket supplies local fresh food online with affordable prices and convenient delivery.,GrubMarket,0,10,ORG,
"Dexter Axle is a supplier of axles, doors, venting products, and related components.",Dexter Axle,0,11,PERSON,
"Tencarva Machinery supplies commercial, industrial, municipal pumps in TN, NC, SC, VA, GA, FL, AR, MS for chemical, citrus, paper, textile.",Tencarva Machinery,0,18,ORG,
"Tencarva Machinery supplies commercial, industrial, municipal pumps in TN, NC, SC, VA, GA, FL, AR, MS for chemical, citrus, paper, textile.",TN,71,73,GPE,
"Tencarva Machinery supplies commercial, industrial, municipal pumps in TN, NC, SC, VA, GA, FL, AR, MS for chemical, citrus, paper, textile.",NC,75,77,GPE,
"Tencarva Machinery supplies commercial, industrial, municipal pumps in TN, NC, SC, VA, GA, FL, AR, MS for chemical, citrus, paper, textile.",SC,79,81,GPE,
"Tencarva Machinery supplies commercial, industrial, municipal pumps in TN, NC, SC, VA, GA, FL, AR, MS for chemical, citrus, paper, textile.",VA,83,85,GPE,
"Tencarva Machinery supplies commercial, industrial, municipal pumps in TN, NC, SC, VA, GA, FL, AR, MS for chemical, citrus, paper, textile.",GA,87,89,ORG,
SuperCluster Pi is designed in the House of Brands framework in making healthy living specializes in clean sustainable plant-based products.,SuperCluster Pi,0,15,PERSON,
SuperCluster Pi is designed in the House of Brands framework in making healthy living specializes in clean sustainable plant-based products.,the House of Brands,31,50,ORG,
MYOB is a business management solutions provider offering software products and services for small and medium-sized businesses.,MYOB,0,4,ORG,
EDP Renewables is a company active in the renewable energy sector.,EDP Renewables,0,14,PERSON,
"CES Power offers a full range of technology driven power services to the broadcasting, entertainment, and industrial sectors.",CES Power,0,9,ORG,
"Altair Engineering, Inc. provides enterprise analytics, engineering, and on-demand computing software technologies. Its technology.","Altair Engineering, Inc.",0,24,ORG,
Fitch Solutions provides macro and credit intelligence for the debt investment market.,Fitch Solutions,0,15,PERSON,
"Eurotech provides embedded boards &amp; systems for lasting, reliable and rugged solutions.",Eurotech,0,8,ORG,
"IDEX is a publicly-traded company providing development, design, and manufacturing of fluidics systems and specialty engineered products.",IDEX,0,4,ORG,
"Service Express is a Third-Party Maintenance provider that specializes in data center maintenance for server, storage and network equipment.",Service Express,0,15,ORG,
Wirtualna Polska is the one of the largest Polish web portals.,Wirtualna Polska,0,16,PERSON,
Wirtualna Polska is the one of the largest Polish web portals.,Polish,43,49,NORP,
"AvePoint is the most advanced SaaS and data management platform provider, which helps to optimize SaaS operations and secure collaboration.",AvePoint,0,8,ORG,
Arcwide offers an unrivalled combination of professional services and IFS cloud ERP experience.,IFS,70,73,ORG,
Arcwide offers an unrivalled combination of professional services and IFS cloud ERP experience.,ERP,80,83,ORG,
"The Aspen Group provides medical, aesthetic studio, and dental implant services.",The Aspen Group,0,15,ORG,
Dacke Industri invests in innovative technology companies focusing on customized components and systems.,Dacke Industri,0,14,PERSON,
Babble Cloud provides unified communications services in the United Kingdom.,the United Kingdom,57,75,GPE,
Tamarack Valley Energy is a company dedicated to mining oil and gas resources in Canada.,Tamarack Valley Energy,0,22,ORG,
Tamarack Valley Energy is a company dedicated to mining oil and gas resources in Canada.,Canada,81,87,GPE,
"At TowneBank, 'Hometown banking' isn't just something we say, it's how we do business. As one of the top community banks North Carolina.",TowneBank,3,12,ORG,
"At TowneBank, 'Hometown banking' isn't just something we say, it's how we do business. As one of the top community banks North Carolina.",one,90,93,CARDINAL,
"At TowneBank, 'Hometown banking' isn't just something we say, it's how we do business. As one of the top community banks North Carolina.",North Carolina,121,135,GPE,
SiteCapture provides mobile and cloud solutions that streamline and automate field service operations.,SiteCapture,0,11,ORG,
Beckett sets the standard for collectible pricing and sports card grading.,Beckett,0,7,PERSON,
BellRock Brands is a multi-state house of brands and intellectual property focused CPG company operating one of the industry.,BellRock Brands,0,15,ORG,
BellRock Brands is a multi-state house of brands and intellectual property focused CPG company operating one of the industry.,CPG,83,86,ORG,
BellRock Brands is a multi-state house of brands and intellectual property focused CPG company operating one of the industry.,one,105,108,CARDINAL,
