Text,Lemma,PoS,Tag,Dep,Shape,Sentiment
General Electric offers infrastructure and financial services worldwide.,9,9,9,9,9,9
"CodeNotary is a software company providing security technology to make the software supply chains and SBOMs secure, trusted and verifiable.",22,22,22,22,22,22
Socar is a Korean eco-friendly car sharing community that allows travelers to share cars with others who are traveling the same route.,25,25,25,25,25,25
TXOne Networks offers cybersecurity solutions to protect industrial control systems from cyberattacks.,13,13,13,13,13,13
BigCommerce is a SaaS provider for merchants running online businesses.,11,11,11,11,11,11
Embracer Group is a parent company of businesses that develop and publish PC and console games for the global games market.,22,22,22,22,22,22
Workstream is an automated hiring platform that helps companies employing hourly workers.,13,13,13,13,13,13
"Alnylam Pharmaceuticals is a biopharmaceutical company focused on the discovery, development and commercialization.",15,15,15,15,15,15
GrowthSpace is a talent development platform that enables the personalized learning and development of employees.,16,16,16,16,16,16
"Premise is a data and analytics platform powered by a global network of on-the-ground contributors, data science, and machine learning.",27,27,27,27,27,27
"Billogram’s smart invoicing &amp; payments platform automates customer management, prevents churn and increases revenue",18,18,18,18,18,18
Upgrade is a fintech company that offers credit and mobile banking to mainstream consumers.,15,15,15,15,15,15
Nutromics is a healthcare company that focuses on real-time remote biomarker monitoring devices.,16,16,16,16,16,16
"AI Powered Video Souvenirs as a Service. Full end to end solution for roller coasters, skydive drop zones, race tracks, and zip lines.",28,28,28,28,28,28
Lido Learning is an ed-tech company that revolutionizes education through an immersive online platform.,17,17,17,17,17,17
Seedtag offers a suite of contextual advertising solutions based on machine learning and artificial intelligence to global brands.,19,19,19,19,19,19
Creatd is an IT company that provides technologies that solve problems for the creative community.,16,16,16,16,16,16
Pinata is a media management company that provides media infrastructure and NFT platforms for creators and developers.,18,18,18,18,18,18
"Fiveable is a social network platform for education that offers students learning through content, community, and courses.",20,20,20,20,20,20
Vedantu is an interactive online tutoring platform for students.,10,10,10,10,10,10
Goodr is a sustainable surplus food management platform that leverages technology to reduce food waste and combat hunger.,19,19,19,19,19,19
Rapido is an online app and logistics provider that offers bike taxis to its users.,16,16,16,16,16,16
Startup TNT enhances access to capital for early-stage tech companies by connecting angel investors with local startups and entrepreneurs.,22,22,22,22,22,22
Vodafone Idea is an Indian telecom operator firm that provides pan India voice and data services to customers.,19,19,19,19,19,19
"Fat Llama is a peer-to-peer rental marketplace which allows people to rent spare items to others nearby, fully insured.",25,25,25,25,25,25
"AST SpaceMobile is building the first space-based broadband cellular network to operate directly with standard, unmodified mobile devices.",22,22,22,22,22,22
AviaGames is a mobile skill gaming company that creates a game competition platform that’s easy for everyone to play and win real money.,25,25,25,25,25,25
"MTN Group is a JSE-listed multinational company that offers voice and data, mobile financial, enterprise, and digital services.",24,24,24,24,24,24
Modulr is a fintech company that provides a payments as a service API for digital businesses.,17,17,17,17,17,17
Daily Harvest is a customer-first platform that provides subscription-based food delivery services to offer healthy frozen foods.,22,22,22,22,22,22
Telstra is an Australia-based telecommunications and information services company offering a full range of communications services.,19,19,19,19,19,19
"Moloco offers programmatic advertising solutions to help optimize the client's acquisition, retention, and monetization campaigns.",19,19,19,19,19,19
D-Wave Systems designs and manufactures quantum computing and superconducting electronics.,13,13,13,13,13,13
"Fever is a global live-entertainment discovery platform, helping people discover experiences in their cities",17,17,17,17,17,17
GRIN is a marketing software that enables direct-to-consumer brands to collaborate and manage their relationships with influencers.,22,22,22,22,22,22
Eversight provides Offer Innovation solutions that help retailers and consumer goods manufacturers.,13,13,13,13,13,13
HackerOne is a powered security platform that connects businesses with penetration testers and cybersecurity researchers.,16,16,16,16,16,16
Electrolux is a multinational home appliance manufacturer for professional use.,11,11,11,11,11,11
Stable is a risk management platform that helps businesses manage their exposure to volatile commodity prices.,17,17,17,17,17,17
C2FO is an online platform that helps in managing businesses' accounts payable and accounts receivable on-demand.,20,20,20,20,20,20
"Cox Enterprises is a communications, media, and automotive services company.",13,13,13,13,13,13
"OpenGov is the leader in modern cloud software for our nation’s cities, counties, and state agencies.",20,20,20,20,20,20
"Bank of Montreal is a financial services provider, offers retail banking, wealth management and investment banking products and solutions.",22,22,22,22,22,22
FastForward.ai is a social media engagement and commerce platform company,10,10,10,10,10,10
"May Mobility builds an autonomy system to transform cities and safely move the world to a greener, more accessible future.",22,22,22,22,22,22
"Onto is an electric vehicle subscription startup that provides an all-inclusive, hassle-free solution for driving an electric car.",24,24,24,24,24,24
"Ocavu is a Web3 ecosystem that empowers brands for cross-platform 3D, NFTs, tokens, and decentralized community management at scale.",25,25,25,25,25,25
ROOM is a startup that specializes in designing modern workspaces.,11,11,11,11,11,11
iProcure is a Kenyan startup focused on optimizing rural supply chains.,12,12,12,12,12,12
Lily AI accurately connects retail shoppers with the relevant products they’re looking to buy.,16,16,16,16,16,16
Sophos develops network security and threat management products to protect organizations against malicious acts.,15,15,15,15,15,15
"Paycor is a provider of online payroll processing, human resource management services, and timekeeping software to help businesses.",21,21,21,21,21,21
JenaValve is a medical device company focused on the design and development of innovative transcatheter heart valve solutions,18,18,18,18,18,18
Bubble provides a point-and-click programming tool for web and mobile applications in which no prior coding experience is needed.,24,24,24,24,24,24
"Fundrise offers an alternative to investing in stock and bonds, the first low-cost, and direct private market investment built.",24,24,24,24,24,24
"Corning is a manufacturer of building materials including glass, ceramic, related materials and technologies, and more.",20,20,20,20,20,20
Quora is a Q&amp;A platform with a mission to share and grow the world's knowledge.,17,17,17,17,17,17
What3words is a mapping technology startup that creates a proprietary geocode system for logistics firms.,16,16,16,16,16,16
Wag! is a mobile application used to instantly find trusted and certified dog walkers.,16,16,16,16,16,16
Roll is building blockchain infrastructure for social money on Ethereum.,11,11,11,11,11,11
Pomelo Fashion is an international online fashion store for women.,11,11,11,11,11,11
"Falkon AI is an intelligence platform for marketing, sales, and account management teams.",16,16,16,16,16,16
"Anveshan provides high-quality, natural, affordable, and minimally processed food products.",16,16,16,16,16,16
IN8Bio is a biotechnology company focused on delivering a novel off-the-shelf product for the treatment of cancer.,22,22,22,22,22,22
Purple Style Labs is a Luxury Fashion House that comprises two multi-designer platforms - Pernia's Pop-Up Shop and The Stylist.,26,26,26,26,26,26
"PlanetScale builds a database-as-a-service offering on Vitess, an open source sharding middleware system for MySQL.",23,23,23,23,23,23
RedMart is a Singapore-based online supermarket that home-delivers groceries and essentials.,16,16,16,16,16,16
Ladder is a digital life insurance company that offers flexible term coverage in minutes saving policyholders up to 40%.,21,21,21,21,21,21
Owkin is an AI precision medicine company with a vision to find the right drug for every patient.,19,19,19,19,19,19
Litera is an end-to-end provider of document lifecycle and transaction management solutions.,17,17,17,17,17,17
"iQiyi is an ad-supported television and movie portal providing fully-licensed, high-definition media content.",21,21,21,21,21,21
Griffin is a banking-as-a-service provider that helps companies build and launch financial services products.,21,21,21,21,21,21
Arcturus Therapeutics focuses on developing novel RNA therapeutics for the treatment of various rare diseases.,16,16,16,16,16,16
"99.co is a map-based property search engine that provides renters, buyers, and agents fast and efficient property search experience.",24,24,24,24,24,24
Incode Technologies is a real-life verification company that specializes in omnichannel biometric identity.,16,16,16,16,16,16
Built Technologies is an enterprise technology company that provides cloud-based construction lending software.,16,16,16,16,16,16
Leap is an ed-tech company that develops a guidance and financing platform for aspiring overseas students.,19,19,19,19,19,19
PriceLabs is a provider of dynamic pricing and revenue management solutions for the short-term rental industry.,19,19,19,19,19,19
"HTEC Group is a consulting, product development and digital platform engineering company.",14,14,14,14,14,14
Birdeye is an all-in-one Experience Marketing platform for multi-location businesses.,17,17,17,17,17,17
Skill Lync is an edtech startup that provides online engineering courses for engineering students.,15,15,15,15,15,15
Agilent Technologies addresses the scientific and laboratory management needs of analytical scientists and clinical researchers.,16,16,16,16,16,16
UpGrad is an online higher education platform providing various programs.,11,11,11,11,11,11
"Biren Technology is a high-tech startup that has the niche in softwares, hardwares, and chip system.",21,21,21,21,21,21
Theranica is an Israeli biomedical technology company focused on developing electronic and wireless communication technology.,16,16,16,16,16,16
"Wave offers tailored financial services (payments, payroll) and award-winning free software for small/micro-businesses around the world.",26,26,26,26,26,26
FlexGen develops storage solutions and software that focuses on today’s energy transition.,14,14,14,14,14,14
PeakData is a software platform to identify and analyze key opinion leaders in your therapeutic area.,17,17,17,17,17,17
Forto is a digital freight forwarder and shipping management platform that specializes in freight forwarding.,16,16,16,16,16,16
"Watershed is a software platform for running a world-class climate program. Start reducing your carbon footprint in weeks, not years.",25,25,25,25,25,25
"Cybersecurity solution that protects people and businesses against dangerous threats such as malware, ransomware, and exploits",18,18,18,18,18,18
