Text,Token,Start Index,End Index,Entity Label,Knowledge Base ID
"Corporate Venture Capital,&nbsp;Family Investment Office,&nbsp;Micro VC,&nbsp;Private Equity Firm,&nbsp;Venture Capital","VC,&nbsp;Private Equity Firm,&nbsp;Venture Capital",69,119,ORG,
"Venture Capital,&nbsp;Corporate Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Investment Bank","Venture Capital,&nbsp;Corporate Venture Capital,&nbsp;Private Equity",0,68,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Family Investment Office,&nbsp;Micro VC,&nbsp;Angel Group","Venture Capital,&nbsp;Private Equity Firm,&nbsp;Family Investment Office,&nbsp;Micro",0,84,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Family Investment Office,&nbsp;Micro VC,&nbsp;Angel Group","VC,&nbsp;Angel Group",85,105,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Hedge Fund,&nbsp;Family Investment Office","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Hedge Fund,&nbsp;Family Investment Office","VC,&nbsp;Hedge",54,68,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Hedge Fund,&nbsp;Family Investment Office",Investment Office,87,104,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Hedge Fund,&nbsp;Investment Bank","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Hedge Fund,&nbsp;Investment Bank","VC,&nbsp;Hedge",54,68,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Hedge Fund,&nbsp;Investment Bank",Bank,91,95,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Investment Bank,&nbsp;Accelerator","Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Investment",0,73,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Corporate Venture Capital","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Corporate Venture Capital",Venture Capital,91,106,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Investment Bank,&nbsp;Corporate Venture Capital","Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Investment",0,73,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Investment Bank,&nbsp;Corporate Venture Capital",Venture Capital,95,110,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Angel Group","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Angel Group","VC,&nbsp;Accelerator,&nbsp;Angel Group",54,92,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Micro VC,&nbsp;Incubator","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Accelerator,&nbsp;Corporate Venture Capital,&nbsp;Angel Group,&nbsp;Entrepreneurship Program","Venture Capital,&nbsp;Accelerator,&nbsp;Corporate Venture Capital,&nbsp;Angel Group,&nbsp;Entrepreneurship Program",0,114,ORG,
"Private Equity Firm,&nbsp;Venture Capital,&nbsp;Investment Bank,&nbsp;Hedge Fund,&nbsp;Micro VC",VC,93,95,PERSON,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Angel Group,&nbsp;Corporate Venture Capital","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Angel Group,&nbsp;Corporate Venture Capital",Venture Capital,94,109,ORG,
Venture Capital,Venture Capital,0,15,ORG,
"Venture Capital,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital",Venture Capital,91,106,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital,&nbsp;Investment Bank,&nbsp;Angel Group","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital,&nbsp;Investment Bank,&nbsp;Angel Group","Venture Capital,&nbsp;Investment",58,90,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital,&nbsp;Investment Bank,&nbsp;Angel Group",Group,108,113,ORG,
"Private Equity Firm,&nbsp;Venture Capital,&nbsp;Investment Bank,&nbsp;Hedge Fund,&nbsp;Corporate Venture Capital",Venture Capital,97,112,ORG,
"Venture Capital,&nbsp;Accelerator,&nbsp;Incubator,&nbsp;Micro VC,&nbsp;Co-Working Space","Venture Capital,&nbsp;Accelerator,&nbsp;Incubator,&nbsp;Micro",0,61,ORG,
"Venture Capital,&nbsp;Accelerator,&nbsp;Incubator,&nbsp;Micro VC,&nbsp;Co-Working Space",Working Space,74,87,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Angel Group","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Angel Group","VC,&nbsp;Accelerator,&nbsp;Angel Group",54,92,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Angel Group","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Angel Group","VC,&nbsp;Accelerator,&nbsp;Angel Group",54,92,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Investment Bank,&nbsp;Micro VC,&nbsp;Corporate Venture Capital","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Investment Bank,&nbsp;Micro VC,&nbsp;Corporate Venture Capital",Venture Capital,95,110,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Angel Group,&nbsp;Family Investment Office","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Accelerator,&nbsp;Incubator,&nbsp;Micro VC,&nbsp;Angel Group","Venture Capital,&nbsp;Accelerator,&nbsp;Incubator,&nbsp;Micro",0,61,ORG,
"Venture Capital,&nbsp;Accelerator,&nbsp;Incubator,&nbsp;Micro VC,&nbsp;Angel Group","VC,&nbsp;Angel Group",62,82,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Hedge Fund,&nbsp;Family Investment Office","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Hedge Fund,&nbsp;Family Investment Office","VC,&nbsp;Hedge",54,68,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Hedge Fund,&nbsp;Family Investment Office",Investment Office,87,104,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Hedge Fund,&nbsp;Investment Bank","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Hedge Fund,&nbsp;Investment Bank","VC,&nbsp;Hedge",54,68,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Hedge Fund,&nbsp;Investment Bank",Bank,91,95,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Hedge Fund,&nbsp;Family Investment Office","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Hedge Fund,&nbsp;Family Investment Office","VC,&nbsp;Hedge",54,68,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Hedge Fund,&nbsp;Family Investment Office",Investment Office,87,104,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Investment Bank,&nbsp;Corporate Venture Capital,&nbsp;Micro VC","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Investment Bank,&nbsp;Corporate Venture Capital,&nbsp;Micro VC","Venture Capital,&nbsp;Micro",80,107,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Micro VC,&nbsp;Corporate Venture Capital","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Micro VC,&nbsp;Corporate Venture Capital",Venture Capital,91,106,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Corporate Venture Capital","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Corporate Venture Capital",Venture Capital,91,106,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Investment Bank,&nbsp;Family Investment Office,&nbsp;Incubator","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Investment Bank,&nbsp;Hedge Fund,&nbsp;Micro VC","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Investment Bank,&nbsp;Hedge Fund,&nbsp;Micro VC",VC,93,95,PERSON,
"Angel Group,&nbsp;Private Equity Firm,&nbsp;Venture Capital,&nbsp;Accelerator,&nbsp;Micro VC","Angel Group,&nbsp;Private Equity",0,32,PERSON,
"Angel Group,&nbsp;Private Equity Firm,&nbsp;Venture Capital,&nbsp;Accelerator,&nbsp;Micro VC",VC,90,92,PERSON,
"Venture Capital,&nbsp;Accelerator,&nbsp;Micro VC,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital",Venture,0,7,ORG,
"Venture Capital,&nbsp;Accelerator,&nbsp;Micro VC,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital","VC,&nbsp;Private Equity",46,69,ORG,
"Venture Capital,&nbsp;Accelerator,&nbsp;Micro VC,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital",Venture Capital,91,106,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Micro VC,&nbsp;Corporate Venture Capital","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Micro VC,&nbsp;Corporate Venture Capital",Venture Capital,91,106,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Corporate Venture Capital,&nbsp;Micro VC","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Corporate Venture Capital,&nbsp;Micro VC","Venture Capital,&nbsp;Micro",76,103,ORG,
"Venture Capital,&nbsp;Micro VC,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Angel Group","VC,&nbsp;Private Equity",28,51,ORG,
"Venture Capital,&nbsp;Corporate Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Co-Working Space","Venture Capital,&nbsp;Corporate",0,31,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Investment Bank,&nbsp;Corporate Venture Capital,&nbsp;Government Office","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Investment Bank,&nbsp;Corporate Venture Capital,&nbsp;Government Office","Venture Capital,&nbsp;Government Office",80,119,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Angel Group","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Angel Group","VC,&nbsp;Accelerator,&nbsp;Angel Group",54,92,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Angel Group,&nbsp;Accelerator","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Accelerator,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital,&nbsp;Government Office","Venture Capital,&nbsp;Accelerator,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital,&nbsp;Government Office",0,115,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Angel Group","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Angel Group","VC,&nbsp;Accelerator,&nbsp;Angel Group",54,92,ORG,
"Venture Capital,&nbsp;Corporate Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Incubator","Venture Capital,&nbsp;Corporate Venture Capital,&nbsp;Private Equity",0,68,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Corporate Venture Capital","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Corporate Venture Capital",Venture Capital,91,106,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Corporate Venture Capital","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Corporate Venture Capital",Venture Capital,91,106,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Investment Bank,&nbsp;Micro VC,&nbsp;Hedge Fund","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Investment Bank,&nbsp;Micro VC,&nbsp;Hedge Fund","VC,&nbsp;Hedge Fund",76,95,ORG,
"Micro VC,&nbsp;Incubator,&nbsp;Hedge Fund,&nbsp;Accelerator,&nbsp;Angel Group","VC,&nbsp;Incubator,&nbsp;Hedge Fund,&nbsp;Accelerator,&nbsp;Angel Group",6,77,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Angel Group","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Angel Group","VC,&nbsp;Accelerator,&nbsp;Angel Group",54,92,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Hedge Fund,&nbsp;Family Investment Office","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Hedge Fund,&nbsp;Family Investment Office","VC,&nbsp;Hedge",54,68,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Hedge Fund,&nbsp;Family Investment Office",Investment Office,87,104,ORG,
"Venture Capital,&nbsp;Accelerator,&nbsp;Micro VC",Venture,0,7,ORG,
"Venture Capital,&nbsp;Accelerator,&nbsp;Micro VC",VC,46,48,PERSON,
"Venture Capital,&nbsp;Corporate Venture Capital,&nbsp;Incubator","Venture Capital,&nbsp;Corporate Venture",0,39,ORG,
"Venture Capital,&nbsp;Corporate Venture Capital,&nbsp;Incubator","Venture Capital,&nbsp;Corporate Venture",0,39,ORG,
"Venture Capital,&nbsp;Corporate Venture Capital,&nbsp;Incubator","Venture Capital,&nbsp;Corporate Venture",0,39,ORG,
"Venture Capital,&nbsp;Accelerator,&nbsp;Government Office,&nbsp;Angel Group,&nbsp;Incubator","Venture Capital,&nbsp;Accelerator,&nbsp;Government Office,&nbsp;Angel Group,&nbsp;Incubator",0,91,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Investment Bank,&nbsp;Micro VC,&nbsp;Hedge Fund","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Investment Bank,&nbsp;Micro VC,&nbsp;Hedge Fund","VC,&nbsp;Hedge Fund",76,95,ORG,
"Private Equity Firm,&nbsp;Venture Capital,&nbsp;Investment Bank,&nbsp;Corporate Venture Capital,&nbsp;Family Investment Office","Venture Capital,&nbsp;Family Investment Office",80,126,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Angel Group","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Angel Group","VC,&nbsp;Accelerator,&nbsp;Angel Group",54,92,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Investment Bank,&nbsp;Corporate Venture Capital,&nbsp;Incubator","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Investment Bank,&nbsp;Corporate Venture Capital,&nbsp;Incubator","Venture Capital,&nbsp;Incubator",80,111,ORG,
"Venture Capital,&nbsp;Accelerator,&nbsp;Corporate Venture Capital,&nbsp;Incubator,&nbsp;Private Equity Firm","Venture Capital,&nbsp;Accelerator,&nbsp;Corporate Venture Capital,&nbsp;Incubator,&nbsp;Private Equity",0,102,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Micro VC,&nbsp;Corporate Venture Capital","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Micro VC,&nbsp;Corporate Venture Capital",Venture Capital,91,106,ORG,
"Venture Capital,&nbsp;Accelerator,&nbsp;Corporate Venture Capital,&nbsp;Angel Group,&nbsp;Family Investment Office","Venture Capital,&nbsp;Accelerator,&nbsp;Corporate Venture Capital,&nbsp;Angel Group,&nbsp;Family Investment Office",0,114,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Micro VC,&nbsp;Angel Group","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Micro VC,&nbsp;Angel Group","VC,&nbsp;Angel Group",72,92,ORG,
"Venture Capital,&nbsp;Investment Bank,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital,&nbsp;Government Office","Venture Capital,&nbsp;Investment Bank,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital,&nbsp;Government Office",0,119,ORG,
"Venture Capital,&nbsp;Investment Bank","Venture Capital,&nbsp;Investment Bank",0,37,ORG,
"Accelerator,&nbsp;Venture Capital,&nbsp;Incubator,&nbsp;Angel Group,&nbsp;Entrepreneurship Program","Capital,&nbsp;Incubator,&nbsp;Angel Group,&nbsp;Entrepreneurship Program",26,98,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Investment Bank,&nbsp;Corporate Venture Capital,&nbsp;Incubator","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Investment Bank,&nbsp;Corporate Venture Capital,&nbsp;Incubator","Venture Capital,&nbsp;Incubator",80,111,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital,&nbsp;Government Office,&nbsp;Accelerator","Venture Capital,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital,&nbsp;Government Office,&nbsp;Accelerator",0,115,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Micro VC,&nbsp;Investment Bank","Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Micro VC,&nbsp;Investment Bank",0,96,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Investment Bank,&nbsp;Accelerator,&nbsp;Micro VC","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Micro VC,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Syndicate","VC,&nbsp;Private Equity",28,51,ORG,
"Venture Capital,&nbsp;Accelerator,&nbsp;Micro VC",Venture,0,7,ORG,
"Venture Capital,&nbsp;Accelerator,&nbsp;Micro VC",VC,46,48,PERSON,
"Private Equity Firm,&nbsp;Venture Capital,&nbsp;Corporate Venture Capital,&nbsp;Accelerator,&nbsp;Angel Group","Venture Capital,&nbsp;Accelerator,&nbsp;Angel Group",58,109,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Investment Bank,&nbsp;Micro VC,&nbsp;Accelerator","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Investment Bank,&nbsp;Micro VC,&nbsp;Accelerator","VC,&nbsp;Accelerator",76,96,LAW,
"Venture Capital,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital",Venture Capital,91,106,ORG,
"Venture Capital,&nbsp;Micro VC,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Angel Group","VC,&nbsp;Private Equity",28,51,ORG,
"Micro VC,&nbsp;Incubator,&nbsp;Hedge Fund,&nbsp;Accelerator,&nbsp;Angel Group","VC,&nbsp;Incubator,&nbsp;Hedge Fund,&nbsp;Accelerator,&nbsp;Angel Group",6,77,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Investment Bank,&nbsp;Accelerator","Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Investment",0,73,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital,&nbsp;Accelerator,&nbsp;Investment Bank","Venture Capital,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital,&nbsp;Accelerator,&nbsp;Investment Bank",0,113,ORG,
"Venture Capital,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital",Venture Capital,91,106,ORG,
"Venture Capital,&nbsp;Corporate Venture Capital,&nbsp;Accelerator,&nbsp;Incubator,&nbsp;Private Equity Firm","Venture Capital,&nbsp;Corporate Venture",0,39,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Investment Bank,&nbsp;Corporate Venture Capital,&nbsp;Government Office","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Investment Bank,&nbsp;Corporate Venture Capital,&nbsp;Government Office","Venture Capital,&nbsp;Government Office",80,119,ORG,
"Venture Capital,&nbsp;Accelerator,&nbsp;Micro VC",Venture,0,7,ORG,
"Venture Capital,&nbsp;Accelerator,&nbsp;Micro VC",VC,46,48,PERSON,
"Venture Capital,&nbsp;Corporate Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Angel Group","Venture Capital,&nbsp;Corporate",0,31,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Investment Bank,&nbsp;Accelerator","Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Investment",0,73,ORG,
"Micro VC,&nbsp;Incubator,&nbsp;Hedge Fund,&nbsp;Accelerator,&nbsp;Angel Group","VC,&nbsp;Incubator,&nbsp;Hedge Fund,&nbsp;Accelerator,&nbsp;Angel Group",6,77,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Investment Bank,&nbsp;Hedge Fund","Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Investment Bank,&nbsp;Hedge Fund",0,95,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Investment Bank,&nbsp;Hedge Fund","Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Investment Bank,&nbsp;Hedge Fund",0,95,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Corporate Venture Capital","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Corporate Venture Capital",Venture Capital,91,106,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital,&nbsp;Micro VC,&nbsp;Investment Bank","Venture Capital,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital,&nbsp;Micro VC,&nbsp;Investment Bank",0,110,ORG,
"Private Equity Firm,&nbsp;Venture Capital,&nbsp;Corporate Venture Capital,&nbsp;Investment Bank","Venture Capital,&nbsp;Investment Bank",58,95,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Angel Group","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Angel Group","VC,&nbsp;Accelerator,&nbsp;Angel Group",54,92,ORG,
"Venture Capital,&nbsp;Corporate Venture Capital,&nbsp;Incubator","Venture Capital,&nbsp;Corporate Venture",0,39,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Corporate Venture Capital","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Corporate Venture Capital",Venture Capital,91,106,ORG,
"Venture Capital,&nbsp;Corporate Venture Capital,&nbsp;Accelerator,&nbsp;Incubator,&nbsp;Private Equity Firm","Venture Capital,&nbsp;Corporate Venture",0,39,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Corporate Venture Capital","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Corporate Venture Capital",Venture Capital,91,106,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Angel Group,&nbsp;Corporate Venture Capital","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Angel Group,&nbsp;Corporate Venture Capital",Venture Capital,91,106,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Corporate Venture Capital,&nbsp;Hedge Fund","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Corporate Venture Capital,&nbsp;Hedge Fund","Venture Capital,&nbsp;Hedge Fund",73,105,ORG,
"Venture Capital,&nbsp;Accelerator,&nbsp;Incubator,&nbsp;Micro VC,&nbsp;Private Equity Firm","Venture Capital,&nbsp;Accelerator,&nbsp;Incubator,&nbsp;Micro",0,61,ORG,
